puzzle,solution
020005603703012800800040020080000010000100400010008005001039002000051030009064050,124985673753612849896347521487593216935126487612478395541839762268751934379264158
000030000060000021083200060000002000096000730000094150571029040600400000940050610,259136478764985321183247569315762984496518732827394156571629843638471295942853617
001704058800012473045086000037068900654039807082005361279841500000623094463000102,321794658896512473745386219137268945654139827982475361279841536518623794463957182
000030980309014620470080000050369000600001050000050490800000300013700840947000105,125637984389514627476982531254369718698471253731258496862145379513796842947823165
030650070260009350700200601000900530308507040050302817006723095000460020040000063,834651279261879354795234681417986532328517946659342817186723495973465128542198763
010050928000100506095820003100700092230010080009000315970600000021000704840000209,317456928482139576695827143158763492234915687769284315973642851521398764846571239
040058092003200071000000604029006008001000000506010900030002085800700003765081240,647158392953264871218937654329576418471829536586413927134692785892745163765381249
605000400080100630700060001540310060123090000960000003000506080306801729804009000,615983472489127635732465891547312968123698547968754213291576384356841729874239156
060008792752904080009020560600000003000176009298435076476089210031207640020600907,364518792752964381189723564617892453543176829298435176476389215931257648825641937
430085000000000030580730941920000004050078296060249503040090000000003070070051308,431985627792164835586732941923516784154378296867249513348697152615823479279451368
010002004004136058000548010107400023200600800840000167000800472020900080006270590,518792634974136258632548719167485923293617845845329167359861472721954386486273591
201390400000500070000007903000000200120003704007020009000460080036009047402031500,271396458893542671645817923964178235128953764357624819719465382536289147482731596
000408902080325010054009700013090800579801624008007000890000361100980507006510090,361478952987325416254169783613294875579831624428657139895742361132986547746513298
020604387480023600090075004064008013000001760751360490003009800002506941000080532,125694387487123659396875124964758213238941765751362498543219876872536941619487532
080407009000302070040090030230901648010240007960030500309624080000000005028009063,683417259591362874742895136237951648815246397964738512359624781476183925128579463
900052301010006045750130000070018604100040052020500007000020400690475820207090506,984752361312986745756134298579218634168347952423569187835621479691475823247893516
685073410410800900070050830902007000730200150106090703064785091020019060001624380,685973412413862975279451836952137648738246159146598723364785291827319564591624387
050300000000050804006928500003840096514092007068007005000480750000010038602570019,857364921239751864146928573723845196514692387968137245391486752475219638682573419
056240790010007260090063000009108000000504100000320000608719300000032816230000079,856241793413957268792863541529178634367594182184326957648719325975432816231685479
126054839093100504457980210705630420630247900209015307570060108910478650360000702,126754839893126574457983216785639421631247985249815367574362198912478653368591742
000000947000470210000092800280030700761000000090710408100000092005200100820541000,632158947958473216417692835284935761761824359593716428146387592375269184829541673
004802073760014900200906001090000800030498207482701000070629300340000009000003005,914852673768314952253976481197265834635498217482731596571629348346587129829143765
423070006008600900900081302000008701002004650130000008200803500500246109000907284,423579816718632945956481372645328791872194653139765428294813567587246139361957284
040608200906050004285730061504901300100400590702300008009003020020506040607000000,341698257976152834285734961564981372138427596792365418419873625823516749657249183
300098050004615200800000490430000760000206541010500038200059004197804000508020010,326498157974615283851372496435981762789236541612547938263159874197864325548723619
201074800000000090703850401017006058008400600000007104600000000070503006584769000,261974835845631792793852461417296358328415679956387124639128547172543986584769213
008030000000050000900700840007203010061087050094060000603000100705002389420000000,548936271172854693936721845857293416361487952294165738683579124715642389429318567
480026090070809106090173480650401000000700968837000040705290000012308070300007259,481526397573849126296173485659481732124735968837962541765294813912358674348617259
000684200060900000700000008450803002803000060601095000000016347307049080000008020,195684273268937451734152698459863712873421965621795834982516347317249586546378129
150097460060052000028630001605380020030046090080000603300070946500000307097063005,153897462764152839928634751675389124231746598489215673312578946546921387897463215
090008050000700060000320908023017400970634200400980000038006020106053000250000600,394168752582749163617325948823517496971634285465982317738496521146253879259871634
006098407000023106394607200930241608008706319001000504503900840782160053109035002,216598437857423196394617285935241678428756319671389524563972841782164953149835762
000000000610050080038006200000070030380490602540030970204000003060000001070382409,759823146612954387438716295921678534387495612546231978294167853863549721175382469
000100070008000345927003000480027906160900807090008034309060052000730108841502700,534186279618279345927453681485327916163945827792618534379861452256734198841592763
040520930970300460050040287030001504017000093804000000309270108000000320420030000,648527931972318465153649287236981574517462893894753612369275148785194326421836759
000500240502030070846000300008470160651000724479026803910650487004700506065048012,137569248592834671846217395328475169651983724479126853913652487284791536765348912
054007089900000000103095020007129864206084015408000200041000008009703001700900340,654237189982461537173895426537129864296384715418576293341652978829743651765918342
726190054091870000040006090309040620005000431160300709010000570050602013008500240,726193854591874362843256197389741625275968431164325789612439578457682913938517246
609200074032700509070000028214800960760009001000021040105080096000405103007006452,659218374832764519471953628214837965768549231593621847145382796926475183387196452
000000410400006809801070350079300540000005090503090200724050080010849005058127030,297538416435216879861974352179362548642785193583491267724653981316849725958127634
012000000090570600800290000007000500600000700103467209060900803001000060400020107,512346978394578612876291354287139546649852731153467289765914823921783465438625197
060037409009050008000961000890002070054000800671090000047003980000780034000040620,562837419719254368438961752893412576254376891671598243147623985926785134385149627
010000480706504001004007509530080000491650000862009054173005000000060915650120040,915236487786594231324817569537481692491652378862379154173945826248763915659128743
900002400000600090002091736000805004000703820000460000050100000013286940624900301,965372418137648592482591736391825674546713829278469153859134267713286945624957381
006019000149030867000408000000000100065102389800954026008041203500000600023090541,286719435149235867357468912972683154465172389831954726698541273514327698723896541
001000907307000002060730018709000000000901003813040020050803070004067851270050300,581426937397518642462739518749382165625971483813645729156893274934267851278154396
205701498189450637730800500007349156000205003053008000502063079000520301370080060,265731498189452637734896512827349156416275983953618724542163879698527341371984265
008500040462300800130900000070609084506700912924051006610098200007100408840275103,798562341462317859135984627371629584586743912924851736613498275257136498849275163
456070130020000746873416009000003001000009365395760000040095610502100003931600580,456972138129538746873416259684253971217849365395761824748395612562187493931624587
070405000004863700000002040040600002500034870010520304980350400000000001461290000,678415293294863715135972648743689152526134879819527364987351426352746981461298537
903245080400000000000069540016080094000936750739004628085413900090000415000500832,963245187458371269172869543516782394824936751739154628285413976397628415641597832
690500003010000860400090050061985730780020605300700002100200378800603091905000206,698517423517432869423896157261985734789324615354761982146259378872643591935178246
960001007401052000000030450508643172000098360026005000000007013653010024200060008,965481237431752986782936451598643172174298365326175849849527613653819724217364598
802090603469000507053600948200460030700238461000705000910000356008003100004076092,872594613469381527153627948281469735795238461346715289917842356628953174534176892
030005100005010836196000000008070060000500010009002053050280004080003020073940000,837625149425719836196438275548371962362594718719862453651287394984153627273946581
097600400000008157100027609950213700700800090036795000620409300079006002805002000,597631428263948157184527639958213764712864593436795281621489375379156842845372916
900300067040002391000016020003060040090031000604000700500023804400100006000790002,921348567846572391735916428153867249297431685684259713519623874472185936368794152
000000940001005073063000000035000809142908000009500410006007590508096020974850001,857231946491685273263749185735124869142968357689573412326417598518396724974852631
300000000582010300019340008268900000794000506030786020400002895900570043006490710,347825961582619374619347258268954137794231586135786429473162895921578643856493712
000150028007236051000987640003425876040008092002600530360792015010840060920500080,639154728487236951251987643193425876546378192872619534368792415715843269924561387
406805017070309580089700243001953672327100005600000030000090058203008169908530024,436825917172349586589716243841953672327164895695287431714692358253478169968531724
900106470060000803287003160700308000008672001002059000800031040050890207001760300,935186472164927853287543169796318524548672931312459786879231645653894217421765398
600315000073004501801069000708000050396408100210097000400071830002900470000240609,624315798973824561851769243748132956396458127215697384469571832132986475587243619
000008461060030002010206800780905000000100080600087509802609374130002095976453010,327598461468731952519246837783925146295164783641387529852619374134872695976453218
408501290010300000000024000207108400860400500050690308000000820600003950000200701,478561293512389647396724185237158469869437512154692378743915826621873954985246731
000000200000450301429300587078203600500007030032185479315629048096804103704031026,153798264867452391429316587978243615541967832632185479315629748296874153784531926
056980007400100503010000209571000008000800900000200104005000041027400600030006700,356982417492167583718354269571649328243871956689235174965723841127498635834516792
579084000000230050000000704007020400048675010006009300601500000480761000000840600,579184236864237159123956784917328465348675912256419378631592847482761593795843621
208051000000006100106704025010390200003508000040000700001620374907003502400070600,278951436354286197196734825615397248723548961849162753581629374967413582432875619
605000030070860509430005071006940000310600057900530402701300800029000306000050024,695714238172863549438295671256947183314682957987531462741326895529478316863159724
090020005608135072500000080700461008850372090024589037973208001060900800280650000,397826415648135972512794386739461258856372194124589637973248561465917823281653749
830001920000052000200873160002089706580034290700210358901005082623000010000127009,837641925164952873295873164312589746586734291749216358971365482623498517458127639
500408093613700420809602010070800240004071009100004076981260350706043080430000167,527418693613759428849632715375896241264571839198324576981267354756143982432985167
800050496500061000000700350000006040600500009005124600000802060009075000207030000,871253496534961782926748351718396245642587139395124678453812967169475823287639514
000800070060000043004000012039205000548760001602300005403097128206080054800050307,125834679967521843384976512739215486548769231612348795453697128276183954891452367
930501420000007030106003905000920000072045169095016003000659800009002340000030000,937561428258497631146283975613928754872345169495716283324659817589172346761834592
217863954903004702645000083000087395879500406300901078764000529138290047092070031,217863954983154762645729183421687395879532416356941278764318529138295647592476831
603800020018927035009500000070306298000070050036058000005002970007605482840000063,653814729418927635729563814571346298284179356936258147365482971197635482842791563
810930002040182000093740581080097024970820035000513097039461200004000003120059076,816935742547182369293746581385697124971824635462513897739461258654278913128359476
600158070059000030148907652376590001014783560985461020400375806867200045593806207,632158974759624138148937652376592481214783569985461723421375896867219345593846217
900751600000200000100084305001000507307460008208100903400002036520097004016043009,934751682875236491162984375691328547357469128248175963489512736523697814716843259
420897300050000700001030862009175003245000000010009605500000276690042008082006030,426897351358261749971534862869175423245683197713429685534918276697342518182756934
040001085071540003280690040800007560000309070012805039950080320000002016008030050,349271685671548293285693741893417562564329178712865439956184327437952816128736954
570000968394008000860250307017020609230681075685497130020906754703002090046000200,572314968394768521861259347417523689239681475685497132128936754753142896946875213
908015206205700008010082795840000017791830002002971004000100423026500001007408609,978315246265749138314682795843256917791834562652971384589167423426593871137428659
000003040900000000103045026070008500009070400050421097000130070000000059761059000,627913845945682713183745926274398561319576482856421397592134678438267159761859234
005207000094008003210600800130502000080090006050003000078000092601904500309000607,865237149794158263213649875137562984482791356956483721578316492621974538349825617
701000080056109302009507000467001000500093610100020000010908406920364751670005803,741632985856149372239587164467851239582493617193726548315978426928364751674215893
021736940030295001060000320006081030389500070004000090008009000153460089092000714,821736945437295861965814327576981432389542176214673598748129653153467289692358714
860005000000080300007341090001000000350809410002500080000002058070050041210000700,863295174194687325527341896981734562356829417742516983439172658678953241215468739
004709000050003000000000703001392005427081900305004200070000500008430029049265000,834729651756143892912856743681392475427581936395674218273918564568437129149265387
143000250000020009690000014820005340079340100300201005900000500206003407035607801,143769258758124639692538714821975346579346182364281975987412563216853497435697821
302469000000305602000017900204000061800002079050600084000504007000721000749806125,312469758497385612685217943274958361863142579951673284126594837538721496749836125
300100460068004093010000000050240000690080300204000006006000050005030748000002000,372198465568724193419365287753246819691587324284913576836471952125639748947852631
005689020820400300400000000500910030010376500070840210300701002287500900004290000,735689124821457396496123875548912637912376548673845219359761482287534961164298753
000400000086900050000006723510000000400305600000004508002001840804607290901208065,735412986286973154149856723518769432427385619693124578362591847854637291971248365
000240510008090002040700900500000740004060053607500100980070005703802000020900000,369248517178695432245731968512389746894167253637524189981476325753812694426953871
059010380030078100078435029006090218501280006027361090063000800080026503705800902,459612387632978154178435629346597218591284736827361495263759841984126573715843962
359006008724138060861090430237000685090080174008500003085621300413879256000400891,359246718724138569861795432237914685596382174148567923985621347413879256672453891
000024080008097230000850000205100600610070053389405172400032568567900324832000000,956324781148697235723851496275183649614279853389465172491732568567918324832546917
054307801371008500000500637100830975500090408498702163010083704005400300803070210,654327891371968542289541637162834975537196428498752163916283754725419386843675219
005000006084036100602790458260900000800060000000075020508600073100300904000200001,915428736784536192632791458267943815859162347341875629598614273126357984473289561
512008340697000012000000975720809050000000268305020097470001009258490700009003000,512978346697345812834162975726819453941537268385624197473251689258496731169783524
000150000900000500400690083020040809008010074004005000000079610009000030301068200,283157946967834521415692783126743859598216374734985162842379615679521438351468297
000000010107403200086020439000090080940002000702300001369000725800605090075239100,234956817197483256586127439613794582948512673752368941369841725821675394475239168
376200000024719600091060200030000002900027030007030900050380004040001098180042500,376254819824719653591863247435198762918627435267435981759386124642571398183942576
200000090304901002095060003060459008080006010002800400701300086000172049029600700,216537894374981652895264173167459328483726915952813467741395286638172549529648731
020030657000045020510072004002751009640380072900004183208010936300006700007593200,429138657786945321513672894832751469641389572975264183258417936394826715167593248
603108007100040000040670030400703000507000341016000002904000700050069010030807600,623198457179345826845672139492713568587926341316584972964231785758469213231857694
050000800032000090600802050480706135003194087006003049305007000240010063060200071,754369812832451796691872354489726135523194687176583249315647928247918563968235471
010294300538060042900050070203010004154672809897000120005400210000000000021706098,716294385538167942942853671263918754154672839897345126675489213389521467421736598
300950000720000058401080630003000500614005800000603020062037940930520761547060082,386951274729346158451782639273498516614275893895613427162837945938524761547169382
041730062970200400630800907006000029129406378380002000700603000060500090200900083,541739862978265431632814957456378129129456378387192546794683215863521794215947683
000730061000090200000040570006003840280000150054100730000054010005060420008010600,842735961537691284691842573176523849283479156954186732769254318315968427428317695
910000450580600372020400961000278090050140026300060010630910080100002030205800040,916327458584691372723485961461278593859143726372569814637914285148752639295836147
040200010601008020037060508015702680008001207070006350000080030100000864500613070,849235716651978423237164598315742689968351247472896351726489135193527864584613972
050317040097004201100800500900430000801056090534070100080045302600000000400609750,258317649397564281146892537962431875871256493534978126789145362625783914413629758
708329006000156708005400190601084050500610304047035261084591602070863015150742009,718329546493156728265478193631284957529617384847935261384591672972863415156742839
000000013000400007103608250280360071361927008790801326950146802030780000610235000,876592413529413687143678259285364971361927548794851326957146832432789165618235794
300075208700408950000003600090136587050704000100800026200000065060007142015000000,346975218721468953589213674492136587658724391137859426274391865963587142815642739
370002006069005008408000573896703214000810967714926385600100700040567009057000001,375482196169375428428691573896753214532814967714926385683149752241567839957238641
081002009320006000000845003875000042200500070600723508900430050137008600052607030,581372469324916785796845123875169342213584976649723518968431257137258694452697831
069708000000090000028301596007080020300004801800600000000900060600000072971060300,569728413134596287728341596457183629396274851812659734245937168683415972971862345
060843210107050008820090000000900420601400070200006001700061000006004790058709000,965843217137652948824197653573918426681425379249376581792561834316284795458739162
080200094400009000000608275050006001600800000920754080010000700000400150800170060,586217394472539816139648275758326941643891527921754683214965738367482159895173462
807436210053070084041500000002715300010000090036940021500103070020000009070094102,897436215653271984241589763982715346415362897736948521569123478124857639378694152
836051407070040008010007600267010040000093500059260780798020315000100804041309200,836951427975642138412837659267518943184793562359264781798426315623175894541389276
097004108000070090058090726570003200906002801021900347309200074740069010160437000,697524138213678495458391726574183269936742851821956347389215674742869513165437982
000870023000031470302945016000190080750300009041008060500410000004000000003020054,415876923869231475372945816236194587758362149941758362527413698694587231183629754
000307080900540270050000164090184030046000950731060840570000008120758300600090010,462317589918546273357829164295184637846273951731965842579631428124758396683492715
070053060006000850000986002900000527485020006732509000240695700097042080003001290,879253461326714859514986372961438527485127936732569148248695713197342685653871294
430915680209030157001060039025409060094000020600007900900040000300000500078096000,437915682269834157851762439125489763794653821683127945912548376346271598578396214
163720000400010275700800001351207906040030000070904103007400002090500710038072460,163725894489316275725849631351287946942631587876954123617498352294563718538172469
200715040008900050000003000403071060010002489800000000702408306006107000300006008,269715843138964752574283691493871265617352489825649137752498316986137524341526978
075130968108560300069070400000703081037612590921485036080056120790040003500307849,275134968148569372369278415654793281837612594921485736483956127792841653516327849
019050678380617002620000301173905000040170000590403800852001030931540726004000085,419352678385617942627894351173985264248176593596423817852761439931548726764239185
790300021080090000031542087400050103006409802000020060065000010900170200800005000,794386521582791634631542987428657193356419872179823465265934718943178256817265349
020600000540000068097000315958700603306025004270806001080000039002090176060143800,823651947541379268697482315958714623316925784274836591185267439432598176769143852
080000700230060890007980040008450062000273584500006900819005437400001650050040009,985134726234567891167982345378459162691273584542816973819625437423791658756348219
970500018000096500006801000001240705400900020007010000000000007000700209063009804,974532618812496573356871942631248795485967321297315486529684137148753269763129854
000010000000500980850400000006000478300000206074600300000005063435070829021009740,762918534143567982859423617296351478318794256574682391987245163435176829621839745
097604800046031205023005004080079060210000000060000009000580430050900728438217050,597624813846731295123895674385479162219368547764152389972586431651943728438217956
608050000305600801420000056009060007003708100061035489506010904902003618084006570,618354792395672841427189356859461237243798165761235489536817924972543618184926573
400520018100807000008000602000380074005261003900740000050000020302600859097000306,439526718126897435578413692261389574745261983983745261654938127312674859897152346
701402800050901024900008000500840060308006009020007583000364008004205000605000042,761432895853971624942658731519843267378526419426197583297364158134285976685719342
507090001009080043000000009053271960900300070470050002200700008085149326060805400,547693281129587643638412759853271964912364875476958132294736518785149326361825497
105430000060029080900705000004980000032001070009600300003200500401307260070000030,125438796367129485948765123714983652632541879589672314893216547451397268276854931
236945810005210436814706900359860041407591008601423009142670500760050094593100000,236945817975218436814736925359867241427591368681423759142679583768352194593184672
010003486000460200000000050438006709070200100020087500207900000009024300300600000,712593486593468217846712953438156729675249138921387564287935641169824375354671892
046852000090703602008609000451080000980526741672100300300000465564900800800005109,746852913195743682238619574451387296983526741672194358319278465564931827827465139
000700000058924130100365007087209514594000260012400798005680301070590600036100905,263718459758924136149365827687239514594871263312456798925687341471593682836142975
508962100692014008000087000021076953930020800080103000050009000864050002000240705,578962134692314578143587629421876953936425817785193246257639481864751392319248765
150000093937160845486090120700089230003417009005200010320601000670000050509008302,152874693937162845486395127741589236263417589895236714324651978678923451519748362
600000000095418603008035190827351409350760001169024007900542706530000948400903000,613297584295418673748635192827351469354769821169824357981542736532176948476983215
247003050306920417001007026725068034400002108010030075800001003063794080050300001,247613859386925417591847326725168934439572168618439275874251693163794582952386741
020400000870901600040003207000000002730090500690058300400769000219040080000002043,321476859875921634946583217158637492732194568694258371483769125219345786567812943
070000000803294000001700034649081000320640108080307060000010027010000503700036840,274153986863294715591768234649581372327649158185327469938415627416872593752936841
063500400000014050542080310315090002978005030426830079007000900290600785834700020,163572498789314256542986317315497862978265134426831579657128943291643785834759621
310900507004705036000300000000004002030090000000600070760030010083010000500020700,318962547924785136675341928856174392137298654249653871762839415483517269591426783
936748150040260839218593706420186395500324687680057214152639008079410560064805021,936748152745261839218593746427186395591324687683957214152639478879412563364875921
503007000060000485008405703834910002006040930901000804095180300300074050010030620,543897216769321485128465793834916572256748931971253864695182347382674159417539628
601090005530240160480100000000650000960783004000910653090006501250400830000509470,621398745539247168487165392143652987965783214872914653794836521256471839318529476
769051420410002009500069718657043902204006057081700630002614805145290376000507241,769851423418372569523469718657143982234986157981725634372614895145298376896537241
650037980038020050900000600406052098520783004080906520360070000200000015817504230,651437982738629451942815673476152398529783164183946527365271849294368715817594236
000000007090030008000508000208307000035006800709005460071624509654800700000001046,843169257597432618126578934268347195435916872719285463371624589654893721982751346
180030000930000008702096010007400009000000700860027105009680400000240050600053000,186534297934172568752896314217465839495318726863927145529681473378249651641753982
000458060619037004405000000970040205001079043530102000090064000150003497340010608,723458169619237584485691732978346215261579843534182976892764351156823497347915628
083040007716500020409617050247390061000800004001704905970406000030902046054008092,583249617716583429429617358247395861395861274861724935972456183138972546654138792
035000710700000059180000432020400100946371000317520900800703000600840290000090300,235984716764132859189657432528469173946371528317528964892713645673845291451296387
802000005973020000010897000400000007030000419759614208306000000080400050045700300,862341975973526841514897623421983567638275419759614238396152784287439156145768392
807092600901700058403080007609250000000400000072060435000506019005010060006800572,857192643961734258423685197649253781538471926172968435784526319295317864316849572
000031002708642035213095486901370650006289000030050200350428061002903507400500023,645831792798642135213795486921374658576289314834156279357428961182963547469517823
380005000750024000100008604875002900013080702962410000530840090090203415000900003,384695127756124389129738654875362941413589762962417538537841296698273415241956873
427000908060040500013700020091052060002007095005196040200071406170908203050000010,427615938968243571513789624391452867642837195785196342239571486174968253856324719
010039752360025019009070863200087390731900080940002075000008031003046907090010000,814639752367825419529471863256187394731954286948362175475298631183546927692713548
000206094401809002069000380006042805023600071804003000000084200042360718080000003,758236194431879562269451387196742835523698471874513629317984256942365718685127943
130802065204390018507416239400281603006703002028900107000530901003140026801629004,139872465264395718587416239475281693916753842328964157642537981793148526851629374
091056080002007069007200104105020600706000000920060001000082005458601090003090010,391456782542817369867239154185923647736145928924768531619382475458671293273594816
428036109076915084195002600810253067607409012240107895562391048934608521780504900,428736159376915284195842673819253467657489312243167895562391748934678521781524936
007400030506208700830000050209000105758600000300502000000000580182000607000109423,927415836546238719831967254269843175758691342314572968493726581182354697675189423
000000090300501004500400816690000720705906048010000500800000000901630402004810907,146782395389561274527493816698154723735926148412378569873249651951637482264815937
100965400420173908306042015700681049039427156604539807060790281941258673278316594,187965432425173968396842715752681349839427156614539827563794281941258673278316594
600800201501970300040602590008063470400500030370000600900006004004050028000049003,697835241521974386843612597258163479416597832379428615932786154764351928185249763
800005030900810004617090000080500200070001008560700003150020090000000000000040007,824675931935812764617493825381564279479231658562789143158327496746958312293146587
020360748900400000080000062500036200700004659014200070306000007050007000000080000,125369748967428531483571962598736214732814659614295873346952187859147326271683495
000093467300000009000000800046928013050106000080534602000360705002000340500089100,125893467378641259469257831746928513253176984981534672814362795692715348537489126
090070540502409800040506900006100300750324060004900700031090000080741093679050408,193872546562419837847536921926187354758324169314965782431698275285741693679253418
590320008023100450816045030050096840987010003060003090100030006048050321239081000,594327618723168459816945732351296847987514263462873195175432986648759321239681574
017496003500200090039701020085000749090587012000964300008009204940302078302840061,217496853564238197839751426685123749493587612721964385158679234946312578372845961
000681300040030906056070820081090043700040000023000000030000410970304060604020509,297681354148235976356479821581792643769543182423168795832956417975314268614827539
795086014840091060120700598050600170280007003000104800460005907010372456000069000,795286314843591762126743598354628179281957643679134825462815937918372456537469281
700000542510080003093504100072490001851670004009820005906158237305900006087230000,768319542514782693293564178672495381851673924439821765946158237325947816187236459
134006072000000360600347590420053080016074903003600045001400230200938607060000409,134596872957281364682347591429153786516874923873629145791465238245938617368712459
712040800000070600400003000000007500608205009050800067500000380200006070067008901,712649853835172694496583712124967538678235149953814267549721386281396475367458921
230800500800030042547192380601400900000901400004725108408070030000010007103058290,236847519819536742547192386621483975785961423394725168458279631962314857173658294
300400000910000007050070091046000800100000263008600000670098100000000030409032000,367419582912385647854276391746923815195847263238651479673598124521764938489132756
050280301009000400000009750905000040008060210600025039006850900000473080830600574,457286391189537462263149758925318647378964215614725839746851923592473186831692574
369507080007000300000800079513790040800030060906008730001340020002680094098000010,369517482187924356245863179513796248874132965926458731651349827732681594498275613
605000004004100093003048700000000309500030040030601072000309020307420000906810007,615793284874162593293548761761284359582937146439651872148379625357426918926815437
000907800000020000874000903400300106010690048260108000107006390089253017340710605,521937864936824571874561923498372156713695248265148739157486392689253417342719685
001030072007004900200001003810076050000008290070200010098102700700300046003400000,981635472357824961246791583812976354634518297579243618498162735725389146163457829
815306400007408102029700003060000005180000607574162390000004001208010034041500000,815326479637498152429751863963847215182935647574162398396274581258619734741583926
800004000207000000604500279000310900300900108079002000000600030050001600708000400,895724316237169854614583279582316947346957128179842563421698735953471682768235491
306500002172830004000126007600001009590007080240000005000000048810740050003900270,386574192172839564954126837638451729591267483247398615725613948819742356463985271
106350020800000301000700400700006200300080009000097536000060000084025900030804000,146359827875642391293718465759436218362581749418297536527963184684125973931874652
039000080652030104070015603340000061006200570085006009060791800700008916890302450,139624785652837194478915623347589261916243578285176349564791832723458916891362457
702000340530028001600370000800040000400060900370090200050710400068034502000086000,782651349539428761614379825891243657425167938376895214953712486168934572247586193
003817920007960530008350600056040312004090800080506090800170260032685149605029700,563817924127964538498352671956748312374291856281536497849173265732685149615429783
451960237070143568300570419936410780140006390825007641084621953613759824592834176,451968237279143568368572419936415782147286395825397641784621953613759824592834176
700069520601302984004015360810750600000083000000201075300000008106907200029038706,738469521651372984294815367812754639975683412463291875347526198186947253529138746
200600059009400160836590472000007000705946030090150807052300000300000524400265080,241678359579423168836591472124837695785946231693152847952384716368719524417265983
900000082621500300000692100219000034840273091570140068002461050104705920365008010,957314682621587349438692175219856734846273591573149268792461853184735926365928417
360704000840539200790800000200106090634000180100350040000080307000670024000290008,362714859841539276795862431258146793634927185179358642926485317583671924417293568
000598000723160000000027000408009605000080234230406108070005010004600050860910007,641598723723164589589327461418239675956781234237456198372845916194673852865912347
040009003030001006000037500096000300020000870071000042000080060008100405400920000,145869723732451986689237514896742351324615879571398642913584267268173495457926138
002700008607150029000006000083000912000802350024000706040387005058249070200015840,412793568637158429895426137783564912961872354524931786146387295358249671279615843
060204095090700060010030080703609500080542006600000900500400120020090003100025000,867214395394758261215936487743689512981542736652371948578463129426197853139825674
703698425002050370600702910000510780475029160008400092090081247001247059047060830,713698425982154376654732918329516784475829163168473592596381247831247659247965831
091002084370468095450900002720100809109000040000020071000801400510200900000390507,691532784372468195458917632726143859139785246845629371967851423513274968284396517
600050000500100300407000098100000900038000000006301007000004839000028010070906420,623859174589147362417263598142675983738492651956381247265714839394528716871936425
000004002802010000304027090506003008010006900709450600007068040035270106008540000,971834562862915437354627891546193728213786954789452613197368245435279186628541379
040160590016400007950000000400005870068074000500800043035001024700026010020000080,342167598816459237957238461493615872268374159571892643635781924784926315129543786
026000874400700005030490600090000780070803419618040300860200000049300560003000297,926135874481726935735498621394512786572863419618947352867259143249371568153684297
740296180036071002120008706310705968508000241900810530601050000400087005007043810,745296183836571492129438756314725968578369241962814537681952374493187625257643819
030000070160734050409001068700020935900540000803070000307905004084002700091000020,235896471168734259479251368746128935912543687853679142327965814584312796691487523
040006200030802970009040008600005840010968000800070006000010000750000603400007092,548796231136852974279341568627135849314968725895274316982613457751429683463587192
600000071080037506000062384000021408002400060004008052046010000901806205708009600,623584971489137526175962384597621438812453769364798152246315897931876245758249613
001205070000030104890010500689420000007106408510000030000000362048000910103502800,431285679752639184896714523689423751327156498514978236975841362248367915163592847
170208000064795012258003040007600000520374100841029060480932601710800290692417508,179248356364795812258163947937681425526374189841529763485932671713856294692417538
000010000000000510840000903907003104000040009453160070078000090006000205090600780,735916428629384517841275963967823154182547639453169872278451396316798245594632781
652037004400051000071000053705900000190006078200003569000610800320045100006308040,652837914439251687871469253765984321193526478284173569947612835328745196516398742
400900006180600504320005800035000000702003080001020003510060037078010402090000000,457981326189632574326745819935876241742193685861524793514268937678319452293457168
647095000059000046000000900098006002030910000070058090000137000010040068020609503,647895231359721846281463975498376152532914687176258394865137429913542768724689513
520690000000054603060087290201460300008925001050013000832579006097042500005030020,523691874789254613164387295271468359348925761956713482832579146697142538415836927
000500008150300407000006000305640080002093010060851002600038075908060230020004000,234517698156389427897426153315642789482793516769851342641238975978165234523974861
000608000302194605850720019027040300003260000001500004010402906094300700608005002,149658273372194685856723419527849361483261597961537824715482936294316758638975142
740802506000493008982075130408107000300000010007059040894526370605700080270930005,743812596516493728982675134428167953359284617167359842894526371635741289271938465
000005904517809602984032105003100058840076301129583046490301507060457010701900423,236715984517849632984632175673194258845276391129583746498321567362457819751968423
620705380004396527007082090790861035318954072465237918203540060850670209900008000,629715384184396527537482196792861435318954672465237918273549861851673249946128753
930504000751032480062708500380001020605000904079460851840320005000000340523100790,938514276751632489462798513384951627615287934279463851847329165196875342523146798
200500078867049010001872049730005894508900207090000100080603000070001080123700006,249516378867349512351872649732165894518934267496287135984653721675421983123798456
108000020070500309000003417500009738790061254000000001910406802347108006006700100,138974625674512389259683417561249738793861254482357961915436872347128596826795143
069172403234008007170034002091057240752400601086001735647010029900000870020009510,569172483234968157178534962391657248752483691486291735647815329915326874823749516
900283450802050000060179200098610040000020019000030000070500000603041900500090002,917283456832456791465179283298615347346728519751934628179562834623841975584397162
090064007635209408041000602000348000800000001020000580500920074079001820012007000,298164357635279418741835692157348269863592741924716583586923174379451826412687935
007600014001000008080007200002009000910730540000150607200571400109200000500006120,327685914691324758485917236752469381916738542843152697238571469169243875574896123
006107300070065100050490026900000503823579004007346002045081037231700960009600451,496127385372865149158493726964218573823579614517346892645981237231754968789632451
089002006230005000045809001003004900750291080900003040470008209092000038368907010,189432576237615894645879321813764952754291683926583147471358269592146738368927415
800070004000004710004205030003651027100302000200090003600509040300108609410060082,831976254592834716764215938943651827176382495258497163687529341325148679419763582
